geneSymbol	diseaseName
ACY1	Aminoacylase 1 deficiency
ACY1	Intellectual Disability
ACYP2	HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO
ADA	Autistic Disorder
ADA	Hyperemia
ADA	Liver Cirrhosis, Experimental
ADA	Lung Neoplasms
ADA	Spinal Cord Diseases
ADA	Venous Engorgement
ADA	Reactive Hyperemia
ADA	Malignant neoplasm of lung
ADA	Adenosine deaminase deficiency
ADA	Active Hyperemia
ADA	Severe combined immunodeficiency due to adenosine deaminase deficiency
ADA	Pancreatic Ductal Adenocarcinoma
ADA	SCID Due to ADA Deficiency, Early-Onset
ADA	Partial adenosine deaminase deficiency
ADA	Omenn Syndrome
ADAM8	Hepatitis, Toxic
ADAM8	Drug-Induced Liver Disease
ADAM8	Hepatitis, Drug-Induced
ADAM8	Drug-Induced Acute Liver Injury
ADAM8	Chemical and Drug Induced Liver Injury
ADAM8	Chemically-Induced Liver Toxicity
ADAM10	Malignant neoplasm of breast
ADAM10	Reticulate acropigmentation of Kitamura
ADAM10	Breast Carcinoma
ADAM10	Mammary Neoplasms, Human
ADAM10	Stage IV Skin Melanoma
ADAM10	Mammary Neoplasms
ADAM10	dowling-degos disease
ADAM10	ALZHEIMER DISEASE 18
ADAR	Malignant neoplasm of breast
ADAR	Leukodystrophy
ADAR	Spastic Paraplegia, Hereditary
ADAR	AICARDI-GOUTIERES SYNDROME
ADAR	Symmetrical dyschromatosis of extremities
ADAR	Epileptic encephalopathy
ADAR	Breast Carcinoma
ADAR	STRIATONIGRAL DEGENERATION, INFANTILE (disorder)
ADAR	AICARDI-GOUTIERES SYNDROME 1
ADAR	Mammary Neoplasms, Human
ADAR	Mammary Neoplasms
ADAR	Aicardi-Goutieres Syndrome 2
ADAR	Pseudo-TORCH syndrome
ADAR	AICARDI-GOUTIERES SYNDROME 6
ADAR	Intellectual Disability
ADARB1	Bipolar Disorder
ADARB1	Polycystic Ovary Syndrome
ADARB1	Psychotic Disorders
ADARB1	Schizophrenia
ADARB1	Sclerocystic Ovaries
ADARB2	Drug abuse
ADARB2	Drug habituation
ADARB2	Drug Use Disorders
ADARB2	Organic Mental Disorders, Substance-Induced
ADARB2	Substance Dependence
ADARB2	Substance Use Disorders
ADARB2	Substance-Related Disorders
ADARB2	Substance abuse problem
ADARB2	Drug Dependence
ADARB2	Colorectal Cancer
ADARB2	Prescription Drug Abuse
ADCY1	Substance Withdrawal Syndrome
ADCY1	Drug Withdrawal Symptoms
ADCY1	Withdrawal Symptoms
ADCY1	Small cell carcinoma of lung
ADCY1	Hyperactive behavior
ADCY1	Hyperkinesia, Generalized
ADCY1	DEAFNESS, AUTOSOMAL RECESSIVE 44
ADCY2	Asthma
ADCY2	Bipolar Disorder
ADCY3	Bipolar Disorder
ADCY3	Diabetic Angiopathies
ADCY3	Microangiopathy, Diabetic
ADCY3	Obesity
ADCY3	Obesity, Morbid
ADCY3	Mood Disorders
ADCY5	Osteoporosis, Age-Related
ADCY5	Alcoholic Intoxication, Chronic
ADCY5	Birth Weight
ADCY5	Carcinoma
ADCY5	Mental Depression
ADCY5	Depressive disorder
ADCY5	Diabetes Mellitus, Non-Insulin-Dependent
ADCY5	Fibrosis
ADCY5	Hypertensive disease
ADCY5	Animal Mammary Neoplasms
ADCY5	Mammary Neoplasms, Experimental
ADCY5	Osteoporosis
ADCY5	Osteoporosis, Senile
ADCY5	Cardiomyopathies, Primary
ADCY5	Myocardial Diseases, Secondary
ADCY5	Unipolar Depression
ADCY5	Anaplastic carcinoma
ADCY5	Carcinoma, Spindle-Cell
ADCY5	Undifferentiated carcinoma
ADCY5	Carcinomatosis
ADCY5	Ventricular Dysfunction, Left
ADCY5	Benign Hereditary Chorea
ADCY5	Post-Traumatic Osteoporosis
ADCY5	Cardiomyopathies
ADCY5	Mammary Carcinoma, Animal
ADCY5	Major Depressive Disorder
ADCY5	Neurodevelopmental Disorders
ADCY5	Cirrhosis
ADCY5	Dyskinesia, Familial, with Facial Myokymia
ADCY5	Chorea, Benign Familial
ADCY5	Intellectual Disability
ADCY6	Arthrogryposis
ADCY6	LETHAL CONGENITAL CONTRACTURE SYNDROME 8
ADCY7	Alcoholic Intoxication, Chronic
ADCY7	Ulcerative Colitis
ADCY7	Mental Depression
ADCY7	Depressive disorder
ADCY7	Leukemia, Myelocytic, Acute
ADCY7	Acute Myeloid Leukemia, M1
ADCY7	Schizophrenia
ADCY7	Unipolar Depression
ADCY7	Juvenile-Onset Still Disease
ADCY7	Mood Disorders
ADCY7	Major Depressive Disorder
ADCY7	Acute Myeloid Leukemia (AML-M2)
ADCY7	Juvenile arthritis
ADCY7	Juvenile psoriatic arthritis
ADCY8	Bipolar Disorder
ADCY8	Mental Depression
ADCY8	Depressive disorder
ADCY8	Diabetic Angiopathies
ADCY8	Microangiopathy, Diabetic
ADCY8	Substance Withdrawal Syndrome
ADCY8	Drug Withdrawal Symptoms
ADCY8	Withdrawal Symptoms
ADCY8	Hyperactive behavior
ADCY8	Mood Disorders
ADCY8	Hyperkinesia, Generalized
ADCY8	Colorectal Cancer
ADCYAP1	Bipolar Disorder
ADCYAP1	Mental Depression
ADCYAP1	Depressive disorder
ADCYAP1	Hyperemia
ADCYAP1	Miosis disorder
ADCYAP1	Cardiomyopathies, Primary
ADCYAP1	Schizophrenia
ADCYAP1	Myocardial Diseases, Secondary
ADCYAP1	Venous Engorgement
ADCYAP1	Reactive Hyperemia
ADCYAP1	Overactive Detrusor
ADCYAP1	Squamous cell carcinoma of esophagus
ADCYAP1	Active Hyperemia
ADCYAP1	Akathisia
ADCYAP1	Cardiomyopathies
ADCYAP1	Overactive Bladder
ADCYAP1	Psychomotor Agitation
ADCYAP1R1	Asthma
ADCYAP1R1	Mental Depression
ADCYAP1R1	Depressive disorder
ADCYAP1R1	Schizophrenia
ADD1	Hypertensive disease
ADD1	Essential Hypertension
ADD1	Liver carcinoma
ADD1	Familial Ménière disease
ADD2	Familial Ménière disease
ADD3	Brain Ischemia
ADD3	Liver Cirrhosis, Experimental
ADD3	Encephalopathy, Toxic
ADD3	Toxic Encephalitis
ADD3	Neurotoxicity Syndromes
ADD3	Cerebral Ischemia
ADD3	Cerebral Palsy, Spastic Quadriplegic, 1
ADD3	Familial Ménière disease
ADD3	CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3
PLIN2	Fatty Liver
PLIN2	Liver Cirrhosis, Experimental
PLIN2	Malignant neoplasm of stomach
PLIN2	Stomach Neoplasms
PLIN2	Hereditary Diffuse Gastric Cancer
PLIN2	Steatohepatitis
ADH1A	Alcoholic Intoxication, Chronic
ADH1B	Alcohol Use Disorder
ADH1B	Alcoholic Intoxication
ADH1B	Alcoholic Intoxication, Chronic
ADH1B	Malignant neoplasm of larynx
ADH1B	Cerebral Infarction
ADH1B	Colorectal Carcinoma
ADH1B	Colorectal Neoplasms
ADH1B	Esophageal Neoplasms
ADH1B	Laryngeal neoplasm
ADH1B	Mouth Neoplasms
ADH1B	Obesity
ADH1B	Pharyngeal Neoplasms
ADH1B	Psychotic Disorders
ADH1B	Alcohol abuse
ADH1B	Malignant neoplasm of mouth
ADH1B	Malignant neoplasm of pharynx
ADH1B	Squamous cell carcinoma of esophagus
ADH1B	Wernicke-Korsakoff Syndrome
ADH1B	Hangover from alcohol
ADH1B	Malignant neoplasm of esophagus
ADH1B	Cerebral Infarction, Left Hemisphere
ADH1B	Cerebral Infarction, Right Hemisphere
ADH1B	Anterior Choroidal Artery Infarction
ADH1B	Subcortical Infarction
ADH1B	Posterior Choroidal Artery Infarction
ADH1B	Colorectal Cancer
ADH1C	Alcohol Use Disorder
ADH1C	Alcoholic Intoxication
ADH1C	Alcoholic Intoxication, Chronic
ADH1C	Mouth Neoplasms
ADH1C	Alcohol abuse
ADH1C	Malignant neoplasm of mouth
ADH1C	PARKINSON DISEASE, LATE-ONSET
ADH4	Alcohol Use Disorder
ADH4	Alcoholic Intoxication, Chronic
ADH4	Liver Cirrhosis, Experimental
ADH4	Alcohol abuse
ADH5	Alcoholic Intoxication, Chronic
ADH6	Alcoholic Intoxication, Chronic
ADH7	Alcoholic Intoxication, Chronic
ADH7	Malignant neoplasm of larynx
ADH7	Esophageal Neoplasms
ADH7	Laryngeal neoplasm
ADH7	Mouth Neoplasms
ADH7	Pharyngeal Neoplasms
ADH7	Malignant neoplasm of mouth
ADH7	Malignant neoplasm of pharynx
ADH7	Malignant neoplasm of esophagus
ADK	Anoxemia
ADK	Anoxia
ADK	Cholestasis
ADK	Profound Mental Retardation
ADK	Mental Retardation, Psychosocial
ADK	Schizophrenia
ADK	Hypoxia
ADK	Hypoxemia
ADK	Mental deficiency
ADK	Cholestasis in newborn
ADK	HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY
ADK	Intellectual Disability
ADM	Autistic Disorder
ADM	Bipolar Disorder
ADM	Gastrointestinal Neoplasms
ADM	Glomerulonephritis
ADM	Hyperalgesia
ADM	Liver Cirrhosis, Experimental
ADM	Pain
ADM	Pyemia
ADM	Schizophrenia
ADM	Septicemia
ADM	Gastric ulcer
ADM	Pain, Burning
ADM	Ache
ADM	Radiating pain
ADM	Sepsis
ADM	Allodynia
ADM	Pain, Splitting
ADM	Pain, Crushing
ADM	Hyperalgesia, Primary
ADM	Hyperalgesia, Secondary
ADM	Tactile Allodynia
ADM	Hyperalgesia, Thermal
ADM	Pain, Migratory
ADM	Suffering, Physical
ADM	Bright Disease
ADM	Severe Sepsis
ADM	Mechanical Allodynia
ADORA1	Catalepsy
ADORA1	Transient Ischemic Attack
ADORA1	Drug Allergy
ADORA1	Drug toxicity
ADORA1	Hypotension
ADORA1	Ischemia
ADORA1	Myocardial Infarction
ADORA1	Nerve Degeneration
ADORA1	Prenatal Exposure Delayed Effects
ADORA1	Schizophrenia
ADORA1	Subarachnoid Hemorrhage
ADORA1	Substance Withdrawal Syndrome
ADORA1	Adverse reaction to drug
ADORA1	Drug Withdrawal Symptoms
ADORA1	Withdrawal Symptoms
ADORA1	Waxy flexibility
ADORA1	Middle Cerebral Artery Syndrome
ADORA1	Ventricular Dysfunction
ADORA1	Perinatal Subarachnoid Hemorrhage
ADORA1	Bradycardia
ADORA1	Posterior Circulation Transient Ischemic Attack
ADORA1	Subarachnoid Hemorrhage, Spontaneous
ADORA1	Middle Cerebral Artery Thrombosis
ADORA1	Middle Cerebral Artery Occlusion
ADORA1	Infarction, Middle Cerebral Artery
ADORA1	Carotid Circulation Transient Ischemic Attack
ADORA1	Transient Ischemic Attack, Vertebrobasilar Circulation
ADORA1	Crescendo Transient Ischemic Attacks
ADORA1	Brain Stem Ischemia, Transient
ADORA1	Subarachnoid Hemorrhage, Aneurysmal
ADORA1	Middle Cerebral Artery Embolus
ADORA1	Left Middle Cerebral Artery Infarction
ADORA1	Embolic Infarction, Middle Cerebral Artery
ADORA1	Thrombotic Infarction, Middle Cerebral Artery
ADORA1	Right Middle Cerebral Artery Infarction
ADORA1	Subarachnoid Hemorrhage, Intracranial
ADORA1	Transient Cerebral Ischemia
ADORA1	Colorectal Cancer
ADORA1	Transient Ischemic Attack, Anterior Circulation
ADORA2A	Anxiety Disorders
ADORA2A	Rheumatoid Arthritis
ADORA2A	Endogenous depression
ADORA2A	Depressive disorder
ADORA2A	Drug Allergy
ADORA2A	Drug toxicity
ADORA2A	Hypotension
ADORA2A	Sleep Initiation and Maintenance Disorders
ADORA2A	Jacksonian Seizure
ADORA2A	Liver Cirrhosis, Experimental
ADORA2A	Melancholia
ADORA2A	Movement Disorders
ADORA2A	Panic Disorder
ADORA2A	Primary Insomnia
ADORA2A	Cardiomyopathies, Primary
ADORA2A	Psychoses, Drug
ADORA2A	Psychoses, Substance-Induced
ADORA2A	Pyemia
ADORA2A	Reperfusion Injury
ADORA2A	Schizophrenia
ADORA2A	Myocardial Diseases, Secondary
ADORA2A	Seizures
ADORA2A	Septicemia
ADORA2A	Substance Withdrawal Syndrome
ADORA2A	Tremor
ADORA2A	Saturnine Tremor
ADORA2A	Unipolar Depression
ADORA2A	Adverse reaction to drug
ADORA2A	Depressive Syndrome
ADORA2A	Drug Withdrawal Symptoms
ADORA2A	Panic Attacks
ADORA2A	Withdrawal Symptoms
ADORA2A	Senile Tremor
ADORA2A	Complex partial seizures
ADORA2A	Persistent Tremor
ADORA2A	Continuous Tremor
ADORA2A	Intermittent Tremor
ADORA2A	Fine Tremor
ADORA2A	Coarse Tremor
ADORA2A	Massive Tremor
ADORA2A	Action Tremor
ADORA2A	Passive Tremor
ADORA2A	Static Tremor
ADORA2A	Resting Tremor
ADORA2A	Darkness Tremor
ADORA2A	Generalized seizures
ADORA2A	Seizures, Clonic
ADORA2A	Tremor, Perioral
ADORA2A	Tremor, Limb
ADORA2A	Tremor, Muscle
ADORA2A	Nerve Tremors
ADORA2A	Tremor, Neonatal
ADORA2A	Amphetamine-Related Disorders
ADORA2A	Amphetamine Addiction
ADORA2A	Amphetamine Abuse
ADORA2A	Ventricular Dysfunction
ADORA2A	Sepsis
ADORA2A	Etat Marbre
ADORA2A	Rebound Insomnia
ADORA2A	Visual seizure
ADORA2A	Tonic Seizures
ADORA2A	Epileptic drop attack
ADORA2A	Depression, Neurotic
ADORA2A	Nonorganic Insomnia
ADORA2A	Anxiety States, Neurotic
ADORA2A	Transient Insomnia
ADORA2A	Seizures, Somatosensory
ADORA2A	Seizures, Auditory
ADORA2A	Olfactory seizure
ADORA2A	Gustatory seizure
ADORA2A	Vertiginous seizure
ADORA2A	Hyperactive behavior
ADORA2A	Tonic - clonic seizures
ADORA2A	Mood Disorders
ADORA2A	Early Awakening
ADORA2A	Non-epileptic convulsion
ADORA2A	Single Seizure
ADORA2A	Atonic Absence Seizures
ADORA2A	Hyperkinesia, Generalized
ADORA2A	Chronic Insomnia
ADORA2A	Psychophysiological Insomnia
ADORA2A	Secondary Insomnia
ADORA2A	Sleep Initiation Dysfunction
ADORA2A	Convulsive Seizures
ADORA2A	Seizures, Focal
ADORA2A	Seizures, Sensory
ADORA2A	Pill Rolling Tremor
ADORA2A	Tremor, Semirhythmic
ADORA2A	Cardiomyopathies
ADORA2A	Sleeplessness
ADORA2A	Weight decreased
ADORA2A	Anxiety neurosis (finding)
ADORA2A	Involuntary Quiver
ADORA2A	Severe Sepsis
ADORA2A	Nonepileptic Seizures
ADORA2A	Convulsions
ADORA2A	Absence Seizures
ADORA2A	Epileptic Seizures
ADORA2A	Myoclonic Seizures
ADORA2A	Generalized Absence Seizures
ADORA2B	Neoplasm Metastasis
ADORA2B	Pyemia
ADORA2B	Reperfusion Injury
ADORA2B	Septicemia
ADORA2B	Sepsis
ADORA2B	Severe Sepsis
ADORA3	Ischemia
ADORA3	Liver Cirrhosis, Experimental
ADORA3	Myocardial Infarction
ADORA3	Colorectal Cancer
PARP1	Alopecia
PARP1	Anemia
PARP1	Asthma
PARP1	Atherosclerosis
PARP1	Malignant neoplasm of breast
PARP1	Brain Ischemia
PARP1	Colorectal Carcinoma
PARP1	Colorectal Neoplasms
PARP1	Dermatitis
PARP1	Toxic Epidermal Necrolysis
PARP1	Arterial Fatty Streak
PARP1	Hepatitis
PARP1	Profound Mental Retardation
PARP1	Inflammation
PARP1	Kidney Diseases
PARP1	Kyphosis deformity of spine
PARP1	melanoma
PARP1	Mental Retardation, Psychosocial
PARP1	Multiple Myeloma
PARP1	Obesity
PARP1	Pneumonia
PARP1	Lobar Pneumonia
PARP1	Cardiomyopathies, Primary
PARP1	Prostatic Neoplasms
PARP1	Pulmonary Fibrosis
PARP1	Myocardial Diseases, Secondary
PARP1	Stevens-Johnson Syndrome
PARP1	Vitamin A Deficiency
PARP1	Injuries, Acute Brain
PARP1	Hamman-Rich syndrome
PARP1	Pseudopelade
PARP1	Androgenetic Alopecia
PARP1	Parkinsonian Disorders
PARP1	Ramsay Hunt Paralysis Syndrome
PARP1	Female pattern alopecia (disorder)
PARP1	Atheroma
PARP1	Brain Injuries
PARP1	Brain Lacerations
PARP1	Malignant mesothelioma
PARP1	Malignant neoplasm of prostate
PARP1	Brain Injuries, Focal
PARP1	Breast Carcinoma
PARP1	Autosomal Dominant Juvenile Parkinson Disease
PARP1	Autosomal Dominant Parkinsonism
PARP1	Autosomal Recessive Parkinsonism
PARP1	Parkinsonism, Experimental
PARP1	Familial Juvenile Parkinsonism
PARP1	Parkinsonism, Juvenile
PARP1	Cardiomyopathies
PARP1	Experimental Lung Inflammation
PARP1	Cerebral Ischemia
PARP1	Mental deficiency
PARP1	Mammary Neoplasms, Human
PARP1	Drug-Induced Stevens Johnson Syndrome
PARP1	Mammary Neoplasms
PARP1	Colorectal Cancer
PARP1	Atherogenesis
PARP1	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE
PARP1	Ceroid lipofuscinosis, neuronal 1, infantile
PARP1	Fibroatheroma
PARP1	Mycoplasma-Induced Stevens-Johnson Syndrome
PARP1	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum
PARP1	Pneumonitis
PARP1	Intellectual Disability
PARP1	Alopecia, Male Pattern
PARP1	Familial Ménière disease
PARP4	Malignant tumor of colon
PARP4	Colonic Neoplasms
ADRA1B	Cardiomegaly
ADRA1B	Hypotension
ADRA1B	Jacksonian Seizure
ADRA1B	Kidney Diseases
ADRA1B	Liver Cirrhosis, Experimental
ADRA1B	Nerve Degeneration
ADRA1B	Seizures
ADRA1B	Encephalopathy, Toxic
ADRA1B	Complex partial seizures
ADRA1B	Toxic Encephalitis
ADRA1B	Generalized seizures
ADRA1B	Seizures, Clonic
ADRA1B	Neurotoxicity Syndromes
ADRA1B	Visual seizure
ADRA1B	Tonic Seizures
ADRA1B	Epileptic drop attack
ADRA1B	Seizures, Somatosensory
ADRA1B	Seizures, Auditory
ADRA1B	Olfactory seizure
ADRA1B	Gustatory seizure
ADRA1B	Vertiginous seizure
ADRA1B	Tonic - clonic seizures
ADRA1B	Mood Disorders
ADRA1B	Non-epileptic convulsion
ADRA1B	Single Seizure
ADRA1B	Atonic Absence Seizures
ADRA1B	Convulsive Seizures
ADRA1B	Seizures, Focal
ADRA1B	Seizures, Sensory
ADRA1B	Cardiac Hypertrophy
ADRA1B	Nonepileptic Seizures
ADRA1B	Convulsions
ADRA1B	Absence Seizures
ADRA1B	Epileptic Seizures
ADRA1B	Myoclonic Seizures
ADRA1B	Generalized Absence Seizures
ADRA1A	Alloxan Diabetes
ADRA1A	Bipolar Disorder
ADRA1A	Malignant neoplasm of breast
ADRA1A	Cannabis Dependence
ADRA1A	Cocaine Abuse
ADRA1A	Diabetes Mellitus, Experimental
ADRA1A	Liver Cirrhosis
ADRA1A	Schizophrenia
ADRA1A	Streptozotocin Diabetes
ADRA1A	Unipolar Depression
ADRA1A	Fibrosis, Liver
ADRA1A	Cocaine Dependence
ADRA1A	Ventricular Remodeling
ADRA1A	Left Ventricle Remodeling
ADRA1A	Major Depressive Disorder
ADRA1A	cocaine use
ADRA2A	Alcoholic Intoxication, Chronic
ADRA2A	Mental Depression
ADRA2A	Depressive disorder
ADRA2A	Epilepsy
ADRA2A	Fibrosis
ADRA2A	Heart Diseases
ADRA2A	Cardiomegaly
ADRA2A	Hypertensive disease
ADRA2A	Hypotension
ADRA2A	Panic Disorder
ADRA2A	Schizophrenia
ADRA2A	Epilepsy, Cryptogenic
ADRA2A	Panic Attacks
ADRA2A	Aura
ADRA2A	Mood Disorders
ADRA2A	Awakening Epilepsy
ADRA2A	Cardiac Hypertrophy
ADRA2A	Cirrhosis
ADRA2B	Cyanosis
ADRA2B	Profound Mental Retardation
ADRA2B	Lung diseases
ADRA2B	Mental Retardation, Psychosocial
ADRA2B	Mental deficiency
ADRA2B	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 1
ADRA2B	EPILEPSY, MYOCLONIC, BENIGN ADULT FAMILIAL, TYPE 2
ADRA2B	Intellectual Disability
ADRA2C	Bipolar Disorder
ADRA2C	Fibrosis
ADRA2C	Cardiomegaly
ADRA2C	Heart failure
ADRA2C	Congestive heart failure
ADRA2C	Left-Sided Heart Failure
ADRA2C	Heart Failure, Right-Sided
ADRA2C	Mood Disorders
ADRA2C	Cardiac Hypertrophy
ADRA2C	Cirrhosis
ADRA2C	Myocardial Failure
ADRA2C	Heart Decompensation
ADRB1	Birth Weight
ADRB1	Cardiomyopathy, Dilated
ADRB1	Cardiovascular Diseases
ADRB1	Mental Depression
ADRB1	Depressive disorder
ADRB1	Diabetes Mellitus
ADRB1	Heart failure
ADRB1	Congestive heart failure
ADRB1	Hyperemia
ADRB1	Hypertensive disease
ADRB1	Left-Sided Heart Failure
ADRB1	Malignant neoplasm of stomach
ADRB1	Myocardial Reperfusion Injury
ADRB1	Obesity
ADRB1	Stomach Neoplasms
ADRB1	Venous Engorgement
ADRB1	Myocardial Ischemia
ADRB1	Reactive Hyperemia
ADRB1	Heart Failure, Right-Sided
ADRB1	Ventricular Dysfunction
ADRB1	Active Hyperemia
ADRB1	Mood Disorders
ADRB1	Endomyocardial Fibrosis
ADRB1	Cardiomyopathy, Familial Idiopathic
ADRB1	Hereditary Diffuse Gastric Cancer
ADRB1	Myocardial Failure
ADRB1	Heart Decompensation
ADRB2	AIDS Dementia Complex
ADRB2	Asthma
ADRB2	Autistic Disorder
ADRB2	Bipolar Disorder
ADRB2	Cardiomyopathy, Dilated
ADRB2	Fibrosis
ADRB2	HIV Infections
ADRB2	Hyperlipidemia
ADRB2	Hypokalemia
ADRB2	Insulin Resistance
ADRB2	Lung diseases
ADRB2	Malignant neoplasm of stomach
ADRB2	nervous system disorder
ADRB2	Obesity
ADRB2	Cardiomyopathies, Primary
ADRB2	Prostatic Neoplasms
ADRB2	Myocardial Diseases, Secondary
ADRB2	Stomach Neoplasms
ADRB2	Tremor
ADRB2	Saturnine Tremor
ADRB2	Senile Tremor
ADRB2	Myocardial Ischemia
ADRB2	HIV Encephalopathy
ADRB2	Persistent Tremor
ADRB2	Continuous Tremor
ADRB2	Intermittent Tremor
ADRB2	Fine Tremor
ADRB2	Coarse Tremor
ADRB2	Massive Tremor
ADRB2	Action Tremor
ADRB2	Passive Tremor
ADRB2	Static Tremor
ADRB2	Resting Tremor
ADRB2	Darkness Tremor
ADRB2	Tremor, Perioral
ADRB2	Tremor, Limb
ADRB2	Tremor, Muscle
ADRB2	Nerve Tremors
ADRB2	Tremor, Neonatal
ADRB2	Ventricular Dysfunction, Left
ADRB2	Viral Encephalitis
ADRB2	Malignant neoplasm of prostate
ADRB2	Pill Rolling Tremor
ADRB2	Tremor, Semirhythmic
ADRB2	Cardiomyopathies
ADRB2	Insulin Sensitivity
ADRB2	HIV-1-Associated Cognitive Motor Complex
ADRB2	Cardiomyopathy, Familial Idiopathic
ADRB2	Involuntary Quiver
ADRB2	Cirrhosis
ADRB2	Lipidemias
ADRB2	Hereditary Diffuse Gastric Cancer
ADRB2	HIV Coinfection
ADRB3	Alloxan Diabetes
ADRB3	Diabetes Mellitus, Experimental
ADRB3	Heart failure
ADRB3	Congestive heart failure
ADRB3	Hyperlipidemia
ADRB3	Left-Sided Heart Failure
ADRB3	Obesity
ADRB3	Schizophrenia
ADRB3	Streptozotocin Diabetes
ADRB3	Left Ventricular Hypertrophy
ADRB3	Heart Failure, Right-Sided
ADRB3	Major Depressive Disorder
ADRB3	Lipidemias
ADRB3	Myocardial Failure
ADRB3	Heart Decompensation
GRK2	Congenital Abnormality
GRK2	Rheumatoid Arthritis
GRK2	Cardiovascular Diseases
GRK2	Mental Depression
GRK2	Depressive disorder
GRK2	Blastocyst Disintegration
GRK2	Cardiomegaly
GRK2	Heart failure
GRK2	Congestive heart failure
GRK2	Hypertensive disease
GRK2	Left-Sided Heart Failure
GRK2	Cardiomyopathies, Primary
GRK2	Myocardial Diseases, Secondary
GRK2	Dermatitis, Allergic Contact
GRK2	Heart Failure, Right-Sided
GRK2	Embryo Loss
GRK2	Cardiomyopathies
GRK2	Embryo Disintegration
GRK2	Adenocarcinoma of large intestine
GRK2	Cardiac Hypertrophy
GRK2	Myocardial Failure
GRK2	Heart Decompensation
GRK3	Bipolar Disorder
GRK3	Depression, Bipolar
GRK3	Cocaine Abuse
GRK3	Manic Disorder
GRK3	Schizophrenia
GRK3	Manic
GRK3	Cocaine Dependence
ADSL	Arthrogryposis
ADSL	Autistic Disorder
ADSL	Adenylosuccinate lyase deficiency (disorder)
ADSL	Epileptic encephalopathy
ADSL	Intellectual Disability
ADSS	Schizophrenia
AP2B1	Depressive Symptoms
AEBP1	Ehlers-Danlos Syndrome
AES	Myocardial Ischemia
AFM	Drug toxicity
AFM	Kidney Failure, Acute
AFM	Liver Cirrhosis, Experimental
AFM	Adverse reaction to drug
AFM	Acute Kidney Insufficiency
AFM	Acute kidney injury
AFP	Malignant neoplasm of breast
AFP	Hepatoma, Morris
AFP	Hepatoma, Novikoff
AFP	Liver Cirrhosis, Experimental
AFP	Liver diseases
AFP	Liver Neoplasms, Experimental
AFP	Malignant neoplasm of stomach
AFP	Mammary Neoplasms, Experimental
AFP	Stomach Neoplasms
AFP	Experimental Hepatoma
AFP	Liver Dysfunction
AFP	Breast Carcinoma
AFP	Mammary Neoplasms, Human
AFP	Mammary Neoplasms
AFP	Hereditary Diffuse Gastric Cancer
AFP	ALPHA-FETOPROTEIN, HEREDITARY PERSISTENCE OF
AFP	alpha-Fetoprotein Deficiency
AFP	Liver carcinoma
AFP	Intellectual Disability
AGA	Schizophrenia
AGA	Hyperammonemia
AGA	Aspartylglucosaminuria
AGA	Aspartylglucosamidase (AGA) deficiency
AGA	Intellectual Disability
ACAN	Rheumatoid Arthritis
ACAN	Bagassosis
ACAN	Osteogenesis Imperfecta
ACAN	Pneumoconiosis
ACAN	Muscular Dystrophy, Facioscapulohumeral
ACAN	Spondyloepiphyseal Dysplasia, Kimberley Type
ACAN	Spondyloepimetaphyseal Dysplasia, Aggrecan Type
ACAN	Familial Osteochondritis Dissecans
ACAN	Intellectual Disability
AGER	Rheumatoid Arthritis
AGER	Atherosclerosis
AGER	Diabetic Angiopathies
AGER	Hyperalgesia
AGER	Hyperglycemia
AGER	Hypertrophy
AGER	Inflammation
AGER	Microangiopathy, Diabetic
AGER	Neuralgia
AGER	Degenerative polyarthritis
AGER	Pancreatic Diseases
AGER	Schizophrenia
AGER	Neuralgia, Supraorbital
AGER	Neuralgia, Vidian
AGER	Osteoarthrosis Deformans
AGER	Neuralgia, Atypical
AGER	Neuralgia, Stump
AGER	Peripheral Nerve Injuries
AGER	Neuralgia, Perineal
AGER	Neuralgia, Iliohypogastric Nerve
AGER	Allodynia
AGER	Hyperalgesia, Primary
AGER	Hyperalgesia, Secondary
AGER	Tactile Allodynia
AGER	Hyperalgesia, Thermal
AGER	Neuralgia, Ilioinguinal
AGER	Nerve Pain
AGER	Paroxysmal Nerve Pain
AGER	Lewy Body Disease
AGER	Atherogenesis
AGER	Hyperglycemia, Postprandial
AGER	Mechanical Allodynia
AGL	Arthrogryposis
AGL	Hypertrophic Cardiomyopathy
AGL	Glycogen Storage Disease Type III
AGL	Liver Cirrhosis, Experimental
AGL	Rhabdomyolysis
AGL	Hyperammonemia
AGL	Ketotic hypoglycemia
AGL	Glycogen Storage Disease IIIA
AGL	Glycogen Storage Disease IIIB
AGL	Glycogen Storage Disease IIIC
AGL	Glycogen Storage Disease IIID
AGL	Amylo-1,6-glucosidase deficiency
AGL	Intellectual Disability
AGRP	Obesity
JAG1	Bone Diseases
JAG1	Malignant neoplasm of breast
JAG1	Cerebrovascular Disorders
JAG1	Cholestasis
JAG1	Corneal Opacity
JAG1	Craniosynostosis
JAG1	Adenoid Cystic Carcinoma
JAG1	Prelingual Deafness
JAG1	Deafness
JAG1	Eye Abnormalities
JAG1	Glioblastoma
JAG1	Congenital Heart Defects
